transaction_id,transaction_time,customer_id,product_id,quantity,unit_price,product_category,product_type,product,size,day_of_week
1939,13:12:45,617,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,4
1964,15:30:50,551,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,4
1964,15:30:50,551,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,4
1973,16:22:06,553,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,4
1976,15:48:19,116,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,4
1987,12:48:39,378,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
1991,11:53:42,679,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,4
1995,16:37:07,84,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,4
1995,16:37:07,84,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,4
2010,14:14:57,496,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,4
2010,14:14:57,496,75,1,3.5,Bakery,Pastry,Croissant,Regular,4
2014,15:37:48,341,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,4
2014,15:37:48,341,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,4
2017,13:59:54,493,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
2019,13:56:39,239,41,2,4.25,Coffee,Barista Espresso,Cappuccino,Lg,4
2022,15:52:59,278,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
2022,15:52:59,278,79,1,3.75,Bakery,Scone,Jumbo Savory Scone,Regular,4
2040,12:32:43,555,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,4
2054,13:39:15,439,38,1,3.75,Coffee,Barista Espresso,Latte,Regular,4
2055,11:05:43,191,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
2056,16:38:18,439,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,4
2065,13:20:33,300,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,4
2073,13:13:55,354,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,4
2073,13:13:55,354,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,4
2075,12:11:13,763,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg,4
2075,12:11:13,763,75,1,3.5,Bakery,Pastry,Croissant,Regular,4
2078,11:23:46,240,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,4
2082,15:51:59,244,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
2084,13:56:56,460,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,4
2089,15:54:25,219,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,4
2098,14:36:52,464,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,4
2104,17:55:07,515,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,4
2107,13:24:21,404,38,1,3.75,Coffee,Barista Espresso,Latte,Regular,4
2117,15:13:52,240,57,2,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,4
2117,15:13:52,240,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,4
2119,19:17:37,328,42,2,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,4
2121,12:49:21,153,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,4
2125,14:05:07,34,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,4
2125,14:05:07,34,78,1,4.5,Bakery,Scone,Scottish Cream Scone,Regular,4
2143,18:13:13,508,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,4
2150,17:57:22,637,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg,4
2153,11:19:06,288,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
2156,12:19:01,396,57,1,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Lg,4
2158,11:44:46,446,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,4
2158,11:44:46,446,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,4
2164,12:27:46,610,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
2166,14:47:27,772,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,4
2167,18:41:46,426,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,4
2169,19:49:01,732,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,4
2171,19:45:58,37,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,4
2180,12:08:11,642,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,4
2183,16:48:12,617,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,4
2191,17:24:26,314,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,4
2200,12:31:06,321,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,4
2200,12:31:06,321,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,4
2204,19:15:07,325,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
2213,19:56:04,232,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,4
2214,11:08:03,378,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,4
2215,19:14:09,44,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,4
2222,12:14:11,249,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,4
2224,19:46:55,82,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,4
2225,19:12:49,160,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,4
2228,17:20:46,695,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,4
2236,11:44:32,469,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,4
2236,11:44:32,469,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,4
2240,18:46:48,695,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
2240,18:46:48,695,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,4
2241,16:03:39,356,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,4
2242,18:23:46,567,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,4
2251,18:21:23,386,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,4
2251,18:21:23,386,75,1,3.5,Bakery,Pastry,Croissant,Regular,4
2255,19:45:10,225,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,4
2267,16:21:09,274,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,4
2268,15:06:54,545,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
2269,12:16:18,674,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,4
2276,11:46:19,475,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,4
2287,18:55:56,608,35,1,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,4
2297,12:27:07,58,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,4
2299,14:28:15,380,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,4
2300,12:34:40,657,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,4
2309,17:41:37,712,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,4
2313,13:14:16,677,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,4
2316,17:25:41,131,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
2317,16:26:25,490,60,2,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,4
2319,18:21:30,532,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,4
2320,14:35:45,691,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
2320,14:35:45,691,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,4
2326,12:03:38,153,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,4
2329,16:08:39,428,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,4
2330,12:08:32,265,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,4
2335,13:18:05,350,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,4
2346,14:47:49,255,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,4
2350,17:29:52,119,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,4
2351,13:02:28,408,59,2,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,4
2351,13:02:28,408,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,4
2357,14:59:57,2,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,4
2360,13:50:56,508,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,4
2365,19:41:37,405,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
2366,11:58:58,61,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,4
2368,12:53:35,560,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,4
2371,11:13:38,199,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
2378,17:39:34,181,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
2379,18:38:14,563,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,4
2384,12:25:31,712,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,4
2386,14:17:17,321,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,4
2393,13:56:58,574,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,4
2393,13:56:58,574,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,4
2399,19:09:32,757,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,4
2399,19:09:32,757,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,4
2403,19:28:11,406,32,2,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,4
2404,11:32:31,346,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,4
2408,12:42:13,595,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
2411,14:01:13,441,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,4
2412,11:12:35,87,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,4
2412,11:12:35,87,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,4
2413,15:02:00,270,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,4
2425,12:56:48,211,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,4
2426,18:05:54,698,23,2,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,4
2428,19:50:19,693,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,4
2433,17:56:10,634,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,4
2442,13:21:04,731,58,2,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Rg,4
2450,17:55:41,618,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
2458,12:27:24,398,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
2463,18:45:13,246,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,4
2466,17:12:06,431,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,4
2472,18:06:43,554,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,4
2483,14:11:34,294,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular,4
2488,18:36:58,82,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,4
2493,13:21:16,707,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,4
2497,15:50:17,50,38,1,3.75,Coffee,Barista Espresso,Latte,Regular,4
2499,16:49:38,298,42,1,2.5,Tea,Brewed herbal tea,Lemon Grass,Rg,4
2500,15:43:42,726,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,4
2502,16:05:14,536,32,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia,Rg,4
2503,15:57:32,195,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,4
2505,18:35:03,552,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
2507,15:26:38,536,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,4
2509,12:42:59,641,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,4
2516,16:52:28,727,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
2523,15:21:52,100,38,2,3.75,Coffee,Barista Espresso,Latte,Regular,4
2534,12:39:46,95,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,4
2535,14:17:20,585,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,4
2543,18:18:43,676,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,4
2544,12:23:46,708,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
2544,12:23:46,708,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,4
2546,11:49:31,334,27,1,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
2552,12:43:17,302,46,1,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,4
4,15:01:55,5360,40,2,3.75,Coffee,Barista Espresso,Cappuccino,Regular,4
6,18:05:39,5282,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,4
6,18:05:39,5282,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,4
16,13:08:46,5463,56,2,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,4
19,08:34:56,5890,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,4
23,09:47:26,5057,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,4
27,09:01:38,5730,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,4
27,09:01:38,5730,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,4
42,10:44:48,5545,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
42,10:44:48,5545,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,4
44,07:34:57,5550,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,4
44,07:34:57,5550,75,1,3.5,Bakery,Pastry,Croissant,Regular,4
47,08:23:13,5568,26,1,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
47,08:23:13,5568,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,4
51,17:41:05,5463,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,4
56,17:19:43,5143,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,4
61,15:32:22,5881,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,4
67,11:41:05,5035,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
70,12:32:54,5791,28,2,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,4
81,14:41:11,5352,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,4
85,11:51:26,5435,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
95,14:48:58,5081,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,4
96,14:15:54,5834,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,4
103,11:11:32,5229,37,1,3.0,Coffee,Barista Espresso,Espresso shot,Regular,4
120,10:48:43,5829,34,1,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,4
133,13:17:39,5361,53,1,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,4
133,13:17:39,5361,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,4
153,12:32:05,5075,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
157,17:38:31,5450,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
165,14:19:55,5871,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
165,14:19:55,5871,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,4
167,16:04:03,5383,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,4
168,15:22:44,5492,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,4
168,15:22:44,5492,73,1,3.75,Bakery,Pastry,Almond Croissant,Regular,4
177,08:19:41,5352,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
177,08:19:41,5352,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,4
178,11:48:34,5674,30,2,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,4
178,11:48:34,5674,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,4
184,12:18:39,5007,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
194,15:15:55,5765,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
196,10:40:15,5375,37,2,3.0,Coffee,Barista Espresso,Espresso shot,Regular,4
207,08:27:48,5637,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
210,10:33:48,5272,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,4
211,13:14:12,5387,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,4
219,16:10:17,5747,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,4
245,17:35:23,5463,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,4
266,17:19:42,5674,47,1,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
280,13:18:30,5280,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg,4
289,10:31:23,5117,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,4
291,10:16:59,5705,51,1,3.0,Tea,Brewed Black tea,Earl Grey,Lg,4
291,10:16:59,5705,74,1,3.5,Bakery,Biscotti,Ginger Biscotti,Regular,4
293,14:15:06,5160,46,2,2.5,Tea,Brewed Green tea,Serenity Green Tea,Rg,4
298,09:48:54,5550,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,4
303,08:18:44,5577,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,4
310,09:28:26,5360,36,2,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,4
311,11:07:53,5750,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
311,11:07:53,5750,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,4
313,13:56:12,5145,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,4
314,17:03:06,5761,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
314,17:03:06,5761,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,4
346,12:51:42,5185,44,1,2.5,Tea,Brewed herbal tea,Peppermint,Rg,4
347,13:25:53,5184,28,1,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Sm,4
351,12:03:02,5497,44,2,2.5,Tea,Brewed herbal tea,Peppermint,Rg,4
357,14:56:20,5846,36,1,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River,Lg,4
371,11:46:21,5608,48,1,2.5,Tea,Brewed Black tea,English Breakfast,Rg,4
374,17:52:05,5053,39,2,4.25,Coffee,Barista Espresso,Latte,Rg,4
380,08:59:07,5039,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
382,07:23:23,5474,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
382,07:23:23,5474,75,1,3.5,Bakery,Pastry,Croissant,Regular,4
383,12:56:37,5455,87,1,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular,4
386,15:36:15,5262,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,4
389,09:58:16,5320,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,4
391,11:13:31,5149,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
393,11:15:14,5412,27,2,3.5,Coffee,Organic brewed coffee,Brazilian,Lg,4
395,08:52:48,5137,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,4
395,08:52:48,5137,77,1,3.0,Bakery,Scone,Oatmeal Scone,Regular,4
414,14:44:24,5481,41,1,4.25,Coffee,Barista Espresso,Cappuccino,Lg,4
416,08:57:34,5612,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,4
418,11:49:15,5754,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,4
431,13:11:00,5061,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,4
433,07:42:52,5920,45,2,3.0,Tea,Brewed herbal tea,Peppermint,Lg,4
438,09:00:10,5893,49,2,3.0,Tea,Brewed Black tea,English Breakfast,Lg,4
438,09:00:10,5893,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,4
452,10:21:40,5709,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,4
456,13:26:59,5866,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
461,07:17:50,5251,55,1,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai,Lg,4
463,18:03:34,5096,87,1,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular,4
465,11:51:47,5552,45,1,3.0,Tea,Brewed herbal tea,Peppermint,Lg,4
465,11:51:47,5552,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,4
467,11:41:40,5019,87,2,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular,4
468,08:35:42,5079,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,4
469,16:20:23,5641,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,4
477,07:27:13,5042,31,2,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,4
481,14:31:36,5479,26,2,3.0,Coffee,Organic brewed coffee,Brazilian,Rg,4
481,14:31:36,5479,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,4
487,13:04:02,5348,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
490,16:27:37,5226,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,4
497,09:57:32,5119,43,1,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,4
497,09:57:32,5119,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,4
500,16:13:39,5391,39,1,4.25,Coffee,Barista Espresso,Latte,Rg,4
507,08:14:32,5372,61,1,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,4
511,12:30:23,5217,61,2,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Lg,4
522,17:52:03,5218,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,4
536,09:27:28,5080,25,2,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,4
537,16:36:45,5400,53,2,3.0,Tea,Brewed Chai tea,Traditional Blend Chai,Lg,4
537,16:36:45,5400,71,1,3.75,Bakery,Pastry,Chocolate Croissant,Regular,4
551,12:32:17,5525,59,1,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Lg,4
563,11:22:59,5859,49,1,3.0,Tea,Brewed Black tea,English Breakfast,Lg,4
564,12:48:53,5540,34,2,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River,Sm,4
578,12:05:47,5702,48,2,2.5,Tea,Brewed Black tea,English Breakfast,Rg,4
580,15:08:11,5579,87,2,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Regular,4
583,15:05:25,5511,50,2,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
587,08:56:30,5688,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,4
591,18:02:05,5154,33,2,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,4
593,10:12:26,5894,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,4
594,11:25:55,5201,30,1,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Lg,4
596,09:34:41,5126,23,1,2.5,Coffee,Drip coffee,Our Old Time Diner Blend,Rg,4
601,11:37:05,5107,43,2,3.0,Tea,Brewed herbal tea,Lemon Grass,Lg,4
604,18:11:04,5393,40,1,3.75,Coffee,Barista Espresso,Cappuccino,Regular,4
612,07:12:38,5769,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
613,15:22:58,5807,24,1,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,4
613,15:22:58,5807,76,1,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Regular,4
627,13:25:49,5154,29,2,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
629,07:50:13,5420,51,2,3.0,Tea,Brewed Black tea,Earl Grey,Lg,4
630,11:32:36,5925,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,4
638,15:45:52,5641,52,2,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,4
648,09:41:20,5940,56,1,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai,Rg,4
648,09:41:20,5940,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,4
649,10:33:11,5684,31,1,2.2,Coffee,Gourmet brewed coffee,Ethiopia,Sm,4
652,13:07:29,5918,60,1,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic,Rg,4
659,08:55:30,5452,33,1,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Lg,4
666,16:45:01,5057,22,1,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,4
668,08:35:33,5270,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
674,08:52:40,5912,24,2,3.0,Coffee,Drip coffee,Our Old Time Diner Blend,Lg,4
679,14:46:02,5553,29,1,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast,Rg,4
681,14:07:48,5262,47,2,3.0,Tea,Brewed Green tea,Serenity Green Tea,Lg,4
692,18:06:12,5347,52,1,2.5,Tea,Brewed Chai tea,Traditional Blend Chai,Rg,4
718,07:30:26,5944,25,1,2.2,Coffee,Organic brewed coffee,Brazilian,Sm,4
721,10:23:39,5136,35,2,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River,Rg,4
721,10:23:39,5136,70,1,3.25,Bakery,Scone,Cranberry Scone,Regular,4
723,14:12:44,5414,54,2,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai,Rg,4
723,14:12:44,5414,72,1,3.25,Bakery,Scone,Ginger Scone,Regular,4
725,15:33:16,5923,22,2,2.0,Coffee,Drip coffee,Our Old Time Diner Blend,Sm,4
725,15:33:16,5923,69,1,3.25,Bakery,Biscotti,Hazelnut Biscotti,Regular,4
727,08:37:48,5908,50,1,2.5,Tea,Brewed Black tea,Earl Grey,Rg,4
